web-scraper-order,web-scraper-start-url,linki,linki-href
"1630625562-590","https://www.msn.com/en-us/Sports","Paralympics 2021: Dame Sarah Storey makes history for Team GB…
                            
                                    


                The Independent","https://www.msn.com/en-us/sports/paralympics/paralympics-2021-dame-sarah-storey-makes-history-for-team-gb-with-17th-career-gold-medal/ar-AAO0eDJ"
"1630625562-896","https://www.msn.com/en-us/Sports","Video
                            
                        North Carolina Tar Heels Futures Playbook 2021
                        The North Carolina Tar Heels might have the nation's best quarterback with Sam Howell. As he returns along with the entire offensive line, the offense is expected to be explosive again. Will it be enough to challenge Clemson in the ACC? Or worth a shot +5000 for the national title? Here are some facts to consider.
                            
                                    


                ThePostGame","https://www.msn.com/en-us/sports/ncaafb/north-carolina-tar-heels-futures-playbook-2021/vi-AANZi0J"
"1630625562-971","https://www.msn.com/en-us/Sports","Matt Ryan never considered leaving Falcons for fresh start
                            
                                    


                Yardbarker","https://www.msn.com/en-us/sports/nfl/matt-ryan-never-considered-leaving-falcons-for-fresh-start/ar-AANZlhw"
"1630625562-459","https://www.msn.com/en-us/Sports","Marcel Louis-Jacques leaving the Buffalo Bills beat this weekend
                        For the second time in a two and a half years, ESPN will be hiring a new beat reporter for the Buffalo Bills. Earlier this week, Marcel Louis-Jacques announced he was leaving but hasn’t announced his next steps. “Before things get too hectic, I have a personal update – this will be my last week covering the Bills,” wrote…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/more-sports/marcel-louis-jacques-leaving-the-buffalo-bills-beat-this-weekend/ar-AAO1xWe"
"1630625562-185","https://www.msn.com/en-us/Sports","Video
                            
                        Deion Sanders' advice to college athletes on NIL rights
                            
                                    


                USA TODAY","https://www.msn.com/en-us/sports/ncaafb/deion-sanders-advice-to-college-athletes-on-nil-rights/vi-AAO2nGa"
"1630625562-581","https://www.msn.com/en-us/Sports","Video
                            
                        Tommy Edman Makes Catch While Falling into Stands
                            
                                    


                Stadium","https://www.msn.com/en-us/sports/mlb/tommy-edman-makes-catch-while-falling-into-stands/vi-AAO0pX2"
"1630625562-109","https://www.msn.com/en-us/Sports","UK Office of Student Conduct reports shows no evidence Vito Tisdale…
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/uk-office-of-student-conduct-reports-shows-no-evidence-vito-tisdale-had-a-gun-at-fraternity-party/ar-AAO2qjw"
"1630625562-449","https://www.msn.com/en-us/Sports","WATCH: Torrential Rain from Hurricane Ida Disrupts Indoor Tennis…
                        Remnants of Hurricane Ida brought deadly rain into the northeast Wednesday night. As it wreaked havoc on New York City, the torrential rain created one of the most bizarre scenes ever at the US Open. Not only did the storm’s strength flood the streets, but the powerful rain found its way inside…
                            
                                    


                Mediaite","https://www.msn.com/en-us/sports/tennis/watch-torrential-rain-from-hurricane-ida-disrupts-indoor-tennis-match-in-wild-scene-at-us-open/ar-AAO1EDP"
"1630625562-756","https://www.msn.com/en-us/Sports","Report: Tyrann Mathieu Tests Positive for COVID-19, Placed on Reserve List
                            
                                    


                Arrowhead Report on FanNation","https://www.msn.com/en-us/sports/nfl/report-tyrann-mathieu-tests-positive-for-covid-19-placed-on-reserve-list/ar-AANZFcK"
"1630625562-942","https://www.msn.com/en-us/Sports","Greg Cote: Bill Belichick must be smiling as Dolphins deal with…
                        MIAMI — What a stinking mess for the Miami Dolphins — and especially Tua Tagovailoa — to be dealing with on the doorstep of the NFL regular season. The season is supposed to launch with the second-year quarterback feeling super confident and feeling the full faith of his coaches and team. Instead he is being…
                            
                                    


                Miami Herald","https://www.msn.com/en-us/sports/nfl/greg-cote-bill-belichick-must-be-smiling-as-dolphins-deal-with-watson-rumors-and-tua-with-doubts/ar-AANYxOd"
"1630625562-104","https://www.msn.com/en-us/Sports","Uruguay vs Bolivia: Date, Time, and TV Channel in the US for South…
                            
                                    


                Bolavip US","https://www.msn.com/en-us/sports/soccer/uruguay-vs-bolivia-date-time-and-tv-channel-in-the-us-for-south-american-2022-world-cup-qualifiers/ar-AAO2xpQ"
"1630625562-275","https://www.msn.com/en-us/Sports","Video
                            
                        Things to Know about New York Giants WR Collin Johnson
                            
                                    


                Giants Country on FanNation","https://www.msn.com/en-us/sports/nfl/things-to-know-about-new-york-giants-wr-collin-johnson/vi-AAO241n"
"1630625562-306","https://www.msn.com/en-us/Sports","Rivard, Lakatos add to medal haul with silver medals at Tokyo…
                        TOKYO — Brent Lakatos earned his fourth silver medal and 11th of his illustrious career in Tokyo on Thursday, further cementing his status as one of Canada's most decorated Paralympians. But with gold proving elusive in his fifth Games, the 41-year-old wheelchair racer from Dorval, Que., said the feelings on…
                            
                                    


                The Canadian Press","https://www.msn.com/en-us/sports/tokyo2020paralympics/rivard-lakatos-add-to-medal-haul-with-silver-medals-at-tokyo-paralympics/ar-AAO1cQd"
"1630625562-721","https://www.msn.com/en-us/Sports","Bears announce initial 2021 Practice Squad
                            
                                    


                SB Nation","https://www.msn.com/en-us/sports/nfl/bears-announce-initial-2021-practice-squad/ar-AANZT4A"
"1630625562-425","https://www.msn.com/en-us/Sports","New Practice Squad Rules Give Seahawks Flexibility at Receiver Behind…
                            
                                    


                Seahawk Maven on FanNation","https://www.msn.com/en-us/sports/nfl/new-practice-squad-rules-give-seahawks-flexibility-at-receiver-behind-fantastic-four/ar-AAO1K4N"
"1630625562-251","https://www.msn.com/en-us/Sports","As superfight vs. Amanda Serrano looms, Katie Taylor isn’t looking past…
                        There is no country that loves combat sports more than Ireland, and there are few fighters the Irish love more deeply than Katie Taylor. The 2012 Olympic gold medalist may well be the best female pound-for-pound fighter in the world. If she’s not the best there is, she’s in a small group along with Claressa…
                            
                                    


                Yahoo! Sports","https://www.msn.com/en-us/sports/more-sports/as-superfight-vs-amanda-serrano-looms-katie-taylor-isnt-looking-past-jennifer-han/ar-AAO2hqa"
"1630625562-809","https://www.msn.com/en-us/Sports","DRS won’t be used on Zandvoort banking
                            
                                    


                PlanetF1","https://www.msn.com/en-us/sports/motorsports/drs-wont-be-used-on-zandvoort-banking/ar-AANZDrL"
